clean_text,indexed_text
Inspiration for the music videos came from many different sources  and input from all members of the show s creative team was encouraged  With the exception of  A Gorgeous Georgian Lady   adapted by Deary from his book Gorgeous Georgians  all songs were original to the series  Once Jenner and Norris had finalised the subject matter and music genre  lyrics were commissioned from the writing team  usually Dave Cohen  These were rewritten as needed under Norris  supervision to ensure as much factual information as possible was included  Webb then composed and recorded each song s instrumental track at Noisegate Studios  hewing as closely as possible to the style of the genre or artist in question  The finished vocal and backing tracks were later returned to Noisegate for post  production by Webb and colleague Matt Katz,"[2705, 10, 1, 114, 6162, 281, 18, 98, 286, 1748, 3, 5504, 18, 50, 187, 2, 1, 137, 8, 2559, 82, 7, 2085, 13, 1, 3372, 2, 6, 0, 0, 1501, 1762, 14, 0, 18, 19, 264, 0, 0, 50, 318, 21, 223, 5, 1, 103, 346, 0, 3, 5439, 24, 0, 1, 1349, 2171, 3, 114, 1920, 1141, 21, 1784, 18, 1, 332, 82, 900, 3282, 0, 90, 21, 7717, 11, 852, 120, 5439, 0, 5, 3354, 11, 213, 7309, 1452, 11, 630, 7, 193, 4336, 112, 1202, 3, 277, 125, 77, 8, 2678, 232, 16, 0, 1328, 0, 11, 1850, 11, 630, 5, 1, 473, 2, 1, 1920, 40, 2380, 4, 1972, 1, 661, 2023, 3, 3108, 797, 21, 55, 394, 5, 0, 10, 624, 248, 14, 4336, 3, 0, 2767, 6588]"
Order of battle,"[255, 2, 228]"
General  I have been a soldier all my life  I have been with soldiers engaged in fights by couples  by squads  companies  regiments  divisions  and armies  and should know  as well as any one  what soldiers can do  It is my opinion that no fifteen thousand men ever arrayed for battle can take that position,"[216, 60, 39, 43, 6, 4589, 50, 497, 191, 60, 39, 43, 13, 1375, 1802, 4, 0, 14, 5486, 14, 0, 1034, 6286, 2467, 3, 3348, 3, 415, 855, 11, 108, 11, 167, 35, 197, 1375, 106, 244, 20, 15, 497, 1684, 12, 68, 2798, 3664, 173, 586, 0, 10, 228, 106, 310, 12, 328]"
,[]
Reaction and delay,"[1207, 3, 3428]"
Whitney Fordman,"[4969, 0]"
Let the women of the Banu Makhzum say what they will about Abu Sulaiman  Khalid   for they do not lie  over the likes of Abu Sulaiman weep those who weep,"[1489, 1, 272, 2, 1, 0, 0, 1094, 197, 37, 230, 70, 5982, 0, 0, 10, 37, 244, 36, 3572, 53, 1, 0, 2, 5982, 0, 0, 239, 41, 0]"
All songs written and composed by Peter Hammill  except where indicated,"[50, 318, 358, 3, 1202, 14, 795, 0, 1294, 91, 2024]"
RM  winds through nearly seven miles   km  of brushland  passing several large ranches and farms alongside the Sabinal River  The highway heads through the unincorporated community of Vanderpool and runs concurrently with RM  for a length of    miles     km   Separating and running northward  RM  continues along the southwestern edge of the Lost Maples State Natural Area  The highway turns northeasterly through a long stretch of brushland before reaching its northern terminus at SH,"[2659, 598, 110, 1013, 313, 547, 156, 2, 0, 1538, 99, 249, 0, 3, 6523, 921, 1, 0, 295, 1, 333, 3153, 110, 1, 0, 485, 2, 0, 3, 636, 0, 13, 2659, 10, 6, 886, 2, 547, 156, 0, 3, 724, 3009, 2659, 1890, 150, 1, 3349, 1812, 2, 1, 309, 0, 74, 1063, 135, 1, 333, 2458, 0, 110, 6, 136, 5404, 2, 0, 65, 1097, 29, 418, 2245, 16, 5548]"
Commissions and promotions,"[6063, 3, 7054]"
The room to the north of the Drawing Room was originally the common parlour  and is now known as the Octagon Room  It provided a link between the public rooms on the south of the house and the more private rooms on the north side  Again designed by Carr  its canted corners contain china cabinets  It also contains a set of five paintings of Tabley by Anthony Devis  The ceiling has Rococo plasterwork by Oliver  This room leads to the Dining Room on the north side of the house  which contains paintings of the Leicester family  These include rd Lord Tabley by Frank Holl  Colonel Sir John Leicester  Bart  and the King s Cheshire Yeomanry Cavalry exercising on the Sands at Liverpool by George Jones  Portrait of nd Lord de Tabley by Margaret Carpenter  a full  length Portrait of nd Lord de Tabley as Colonel Commandant of the Earl of Chester s Yeomanry Cavalry by Francis Grant  Hilda  Mrs Cuthbert Leicester Warren by Simon Elwes  Lt Colonel John Leicester Warren by Graham Rust  and Margaret Leicester Warren by Philip de Lszl  Also in the room is Extensive Picturesque Landscape  with Gypsies by Francis Bourgeois and  over the sideboard  is the Portrait of the Prince Regent  later George IV by Thomas Lawrence and his studio  The fireplace in the Dining Room is made from Anglesey marble and was designed by George Bullock,"[1, 937, 5, 1, 101, 2, 1, 2885, 937, 7, 444, 1, 428, 0, 3, 15, 241, 127, 11, 1, 0, 937, 20, 538, 6, 3294, 71, 1, 283, 1244, 9, 1, 116, 2, 1, 205, 3, 1, 56, 964, 1244, 9, 1, 101, 307, 229, 489, 14, 0, 29, 0, 5455, 1995, 834, 0, 20, 30, 863, 6, 221, 2, 160, 2506, 2, 6802, 14, 2477, 0, 1, 2810, 42, 0, 0, 14, 6431, 26, 937, 3086, 5, 1, 6265, 937, 9, 1, 101, 307, 2, 1, 205, 23, 863, 2506, 2, 1, 3623, 179, 90, 340, 1073, 687, 6802, 14, 1921, 0, 1402, 1357, 143, 3623, 0, 3, 1, 288, 8, 0, 3543, 3267, 0, 9, 1, 0, 16, 960, 14, 514, 2087, 3685, 2, 952, 687, 185, 6802, 14, 3617, 5781, 6, 496, 886, 3685, 2, 952, 687, 185, 6802, 11, 1402, 0, 2, 1, 1862, 2, 0, 8, 3543, 3267, 14, 1917, 1069, 5171, 6748, 0, 3623, 5188, 14, 2286, 0, 7731, 1402, 143, 3623, 5188, 14, 0, 0, 3, 3617, 3623, 5188, 14, 1863, 185, 0, 30, 4, 1, 937, 15, 1058, 0, 2937, 13, 0, 14, 1917, 0, 3, 53, 1, 0, 15, 1, 3685, 2, 1, 1081, 0, 55, 514, 2630, 14, 526, 1912, 3, 19, 592, 1, 0, 4, 1, 6265, 937, 15, 80, 18, 4178, 5422, 3, 7, 489, 14, 514, 0]"
Spinks was noted in  for a still  unbroken world record run of    continuous points at    balkline using the  chuck nurse   a form of nurse shot   and could have made more  but stopped  Later  anchor space rules were instituted especially to curtail the effectiveness of the chuck nurse  The use of such repetitive  predictable shots by Spinks  Schaefer Sr and their contemporaries led to the development of the more advanced and restrictive    balkline rules  invented in   but not played professionally until    which further thwarted the ease of reliance on nurse shots than the older balkline games already did,"[6339, 7, 387, 4, 10, 6, 284, 0, 78, 266, 368, 2, 3292, 433, 16, 0, 338, 1, 2462, 2391, 6, 278, 2, 2391, 619, 3, 118, 39, 80, 56, 31, 2475, 55, 6803, 679, 2095, 21, 0, 876, 5, 0, 1, 7317, 2, 1, 2462, 2391, 1, 145, 2, 81, 0, 5243, 3580, 14, 6339, 0, 2440, 3, 27, 0, 158, 5, 1, 299, 2, 1, 56, 1583, 3, 7554, 0, 2095, 0, 4, 31, 36, 170, 0, 141, 23, 273, 0, 1, 0, 2, 0, 9, 2391, 3580, 62, 1, 1979, 0, 290, 712, 122]"
Side belly  to  belly,"[307, 4772, 5, 4772]"
God of War  Origins Collection was first released in North America on September     for the PlayStation   It is a remastered port of the two PlayStation Portable installments in the series  Chains of Olympus and Ghost of Sparta  God of War Origins was ported by Ready at Dawn and features p high  definition video  anti  aliased graphics at  frames per second  DualShock  rumble features  trophies  and it is the only God of War release to feature Stereoscopic D,"[708, 2, 87, 2712, 939, 7, 28, 119, 4, 101, 402, 9, 153, 10, 1, 1638, 20, 15, 6, 0, 584, 2, 1, 38, 1638, 4968, 0, 4, 1, 103, 4914, 2, 6735, 3, 6784, 2, 0, 708, 2, 87, 2712, 7, 0, 14, 1726, 16, 4149, 3, 388, 1610, 134, 3060, 293, 653, 0, 5329, 16, 0, 374, 75, 0, 0, 388, 0, 3, 20, 15, 1, 69, 708, 2, 87, 236, 5, 994, 0, 274]"
,[]
,[]
,[]
Honored with a star on the Hollywood Walk of Fame on October   located at  Hollywood Boulevard and it was the st star awarded in its history  at the reception  he stated   I used to come down here and look at these stars and I could never quite figure out what you were supposed to do to get one  time has passed and now here I am doing this  and I m still excited  I m still excited to be an actor,"[6570, 13, 6, 348, 9, 1, 1941, 3562, 2, 2566, 9, 180, 413, 16, 1941, 6804, 3, 20, 7, 1, 231, 348, 896, 4, 29, 189, 16, 1, 782, 17, 345, 60, 88, 5, 691, 172, 775, 3, 1060, 16, 90, 906, 3, 60, 118, 326, 1273, 1245, 61, 197, 140, 21, 3483, 5, 244, 5, 349, 35, 48, 42, 804, 3, 241, 775, 60, 979, 2111, 26, 3, 60, 115, 284, 5144, 60, 115, 284, 5144, 5, 25, 22, 1146]"
,[]
,[]
,[]
,[]
Reptile s appearance in Shaolin Monks used an amalgam of his three previous designs  intended by character designer Mark Lappin to portray a classic yet fresh feel for the character  The design incorporated the appearance of his body from Mortal Kombat   his clothing from the original Mortal Kombat  and the look of his feet  hands  and armor from Deadly Alliance  In addition  black strips of cloth wrapped around his forearms  hands  and head  leaving his eyes and mouth exposed  The design was later reused as his primary outfit in Armageddon  with his appearance from Deadly Alliance serving as his secondary outfit,"[0, 8, 658, 4, 0, 6429, 88, 22, 0, 2, 19, 54, 483, 2389, 1717, 14, 217, 2344, 840, 0, 5, 3867, 6, 2594, 1299, 2346, 1260, 10, 1, 217, 1, 351, 2476, 1, 658, 2, 19, 735, 18, 5469, 0, 19, 3240, 18, 1, 223, 5469, 0, 3, 1, 1060, 2, 19, 897, 2368, 3, 3367, 18, 2134, 2596, 4, 532, 352, 2860, 2, 6758, 3845, 147, 19, 0, 2368, 3, 353, 758, 19, 1764, 3, 2585, 2149, 1, 351, 7, 55, 0, 11, 19, 1318, 0, 4, 0, 13, 19, 658, 18, 2134, 2596, 1932, 11, 19, 1580, 0]"
In Offenbach s last decade  he took note of a change in public taste  a simpler  more romantic style was now preferred  Harding writes that Lecocq had successfully moved away from satire and parody  returning to  the genuine spirit of opra  comique and its peculiarly French gaiety   Offenbach followed suit in a series of  operettas  the conductor and musicologist Antonio de Almeida names the finest of these as La fille du tambour  major,"[4, 0, 8, 296, 2970, 17, 163, 1195, 2, 6, 709, 4, 283, 0, 6, 7909, 56, 3480, 473, 7, 241, 3846, 0, 1674, 12, 0, 24, 1594, 359, 459, 18, 5167, 3, 6484, 1177, 5, 1, 0, 2567, 2, 0, 0, 3, 29, 0, 336, 0, 0, 567, 3438, 4, 6, 103, 2, 0, 1, 3650, 3, 0, 0, 185, 0, 1439, 1, 4051, 2, 90, 11, 901, 0, 4307, 0, 194]"
Once the band  s escalating popularity brought them into Melbourne they caught the attention of Little River Band  s guitarist David Briggs  who helped them gain a recording contract with EMI and he produced their first single   Beautiful People     reached No  on the National charts  Reyne had co  written the song with guitarist Mark Hudson in   The track included references to the shallow materialism of residents of Toorak and to the Bombay Rock night club in Brunswick,"[346, 1, 159, 8, 0, 2849, 528, 86, 52, 3150, 37, 1763, 1, 1010, 2, 369, 295, 159, 8, 2347, 607, 4962, 41, 853, 86, 2801, 6, 505, 751, 13, 7251, 3, 17, 325, 27, 28, 181, 1868, 144, 454, 68, 9, 1, 142, 1317, 0, 24, 635, 358, 1, 77, 13, 2347, 840, 7351, 4, 1, 232, 193, 2617, 5, 1, 4935, 0, 2, 1053, 2, 0, 3, 5, 1, 6753, 322, 421, 162, 4, 0]"
A Letter of Wholesome Counsel Addressed to his Brethren in Scotland,"[6, 997, 2, 0, 4793, 3808, 5, 19, 0, 4, 1409]"
Colonial rule,"[2525, 1171]"
According to French intelligence reports  the Turks sent political agents to northern Syria to persuade the inhabitants to drop their armed resistance to the French and embrace French rule  which they claimed would benefit the population  Sometime between April and May  Hananu had Uwaid execute field commander Mustafa Asim Bey for his involvement in an attack against the mostly Christian town of al  Suqaylabiyah  in which many of its inhabitants were killed  Asim Bey was a strongly pro  Ottoman  Arab officer with particularly close connections to the Anatolian insurgency  Hananu believed that the Turks had instructed him to carry out the raids on al  Suqaylabiyah and other villages to tarnish the image of the rebels among the local inhabitants  as part of Turkey s agreements with France to stifle the revolt in northern Syria  Asim s execution may have contributed to the rapid withdrawal of the rebels  Turkish military advisers who were upset with the execution,"[279, 5, 336, 2081, 1236, 1, 6737, 426, 362, 2582, 5, 418, 4719, 5, 0, 1, 3843, 5, 2074, 27, 1316, 5022, 5, 1, 336, 3, 0, 336, 1171, 23, 37, 1054, 51, 2990, 1, 697, 0, 71, 210, 3, 72, 0, 24, 0, 0, 442, 1049, 0, 0, 0, 10, 19, 3036, 4, 22, 350, 104, 1, 1006, 854, 297, 2, 521, 0, 4, 23, 98, 2, 29, 3843, 21, 410, 0, 0, 7, 6, 2089, 3300, 2080, 1254, 1196, 13, 936, 480, 5335, 5, 1, 0, 7984, 0, 503, 12, 1, 6737, 24, 3148, 66, 5, 2065, 61, 1, 7040, 9, 521, 0, 3, 49, 2519, 5, 0, 1, 1166, 2, 1, 3747, 215, 1, 289, 3843, 11, 92, 2, 4451, 8, 6614, 13, 476, 5, 0, 1, 2804, 4, 418, 4719, 0, 8, 6805, 72, 39, 1590, 5, 1, 4689, 2400, 2, 1, 3747, 5673, 341, 0, 41, 21, 2607, 13, 1, 6805]"
Beresford deployed his troops on the reverse slopes of such hills as could be found on the battlefield  unable to see the Allied army  Soult was still unaware that Blake s Spanish divisions had come up during the night  Thus  on the morning of  May   the Marshal proceeded with his attempt to turn the Allied right flank  To approach Albuera village directly  the French would have to cross the Albuera River via a small bridge  and Soult s first move was to launch a strong feint attack in this direction  He sent Godinot s infantry brigade  flanked by Briche s light cavalry and supported by artillery  across the bridge towards the village  Four platoons of Vistulan Lancers also crossed the river  but they were driven back by the rd Dragoon Guards  A Portuguese gun battery had been positioned to cover the approaches to the bridge  and as Godinot s skirmishers advanced they became engaged with Alten s KGL battalions  who were defending Albuera,"[0, 2300, 19, 710, 9, 1, 4973, 4544, 2, 81, 2516, 11, 118, 25, 188, 9, 1, 0, 638, 5, 723, 1, 1532, 169, 0, 7, 284, 3682, 12, 4670, 8, 1277, 2467, 24, 691, 63, 45, 1, 421, 602, 9, 1, 1144, 2, 72, 1, 3597, 3660, 13, 19, 549, 5, 766, 1, 1532, 425, 5483, 5, 1613, 0, 650, 1091, 1, 336, 51, 39, 5, 842, 1, 0, 295, 749, 6, 250, 498, 3, 0, 8, 28, 826, 7, 5, 2241, 6, 422, 0, 350, 4, 26, 1229, 17, 426, 0, 8, 956, 753, 0, 14, 0, 8, 694, 3267, 3, 668, 14, 1803, 451, 1, 498, 432, 1, 650, 89, 0, 2, 0, 0, 30, 2453, 1, 295, 31, 37, 21, 4520, 138, 14, 1, 1073, 0, 2428, 6, 4928, 718, 2473, 24, 43, 5396, 5, 431, 1, 5005, 5, 1, 498, 3, 11, 0, 8, 0, 1583, 37, 97, 1802, 13, 0, 8, 0, 5239, 41, 21, 2521, 0]"
Composition,[2060]
The monument where  visitors can simultaneously straddle the territory of four states  is maintained as a tourist attraction by the Navajo Nation Parks and Recreation Department  Unlike many other attractions based on what are primarily political boundaries  such as the Berlin Wall  Four Corners Monument is an example of a political boundary that is a tourist destination in its own right  The monument consists of a granite disk embedded with a smaller bronze disk around the point  surrounded by smaller  appropriately located state seals and flags representing both the states and tribal nations of the area  Circling the point  starting from north  the disk reads with two words in each state  Here meet in freedom under God four states   Around the monument  local Navajo and Ute artisans sell souvenirs and food  An admission fee is required to view and photograph the monument  The monument is a popular tourist attraction despite its remote and isolated location  As early as   people traveled long distances to take pictures of family and friends at the monument in Twister  like poses  sitting on the disk  in a circle of friends or family around the disk  or for couples to kiss directly over the disk,"[1, 1736, 91, 4138, 106, 4352, 0, 1, 948, 2, 89, 113, 15, 1292, 11, 6, 4568, 3980, 14, 1, 0, 1429, 2030, 3, 3498, 838, 3051, 98, 49, 0, 174, 9, 197, 32, 856, 362, 3604, 81, 11, 1, 1567, 827, 89, 5455, 1736, 15, 22, 608, 2, 6, 362, 4071, 12, 15, 6, 4568, 0, 4, 29, 234, 425, 1, 1736, 1851, 2, 6, 6262, 3273, 0, 13, 6, 1719, 1570, 3273, 147, 1, 356, 2218, 14, 1719, 0, 413, 74, 5368, 3, 2706, 2304, 93, 1, 113, 3, 3790, 1520, 2, 1, 135, 0, 1, 356, 1302, 18, 101, 1, 3273, 5323, 13, 38, 1690, 4, 125, 74, 775, 1014, 4, 1905, 120, 708, 89, 113, 147, 1, 1736, 289, 0, 3, 0, 0, 2209, 0, 3, 1191, 22, 0, 4608, 15, 825, 5, 1114, 3, 4618, 1, 1736, 1, 1736, 15, 6, 578, 4568, 3980, 268, 29, 5081, 3, 2169, 1079, 11, 109, 11, 144, 4816, 136, 0, 5, 310, 2433, 2, 179, 3, 1155, 16, 1, 1736, 4, 0, 128, 5046, 2170, 9, 1, 3273, 4, 6, 3318, 2, 1155, 40, 179, 147, 1, 3273, 40, 10, 5486, 5, 6725, 1091, 53, 1, 3273]"
As the ships were traveling to the beach  the heavy seas  combined with the chaos of the fighting caused most of the landing force to be thrown off  course and most of the th Infantry missed its landing spots  Most of the regiment s tank support  launched from too far off  shore  foundered and sank in the channel  The soldiers of the th Infantry began to hit the beach at   coming under heavy fire from German fortifications  A Company  st Battalion  th Infantry  from the Virginia National Guard in Bedford  Virginia was annihilated by overwhelming fire as it landed on the th s westernmost section of the beach  along with half of C Company  nd Ranger Battalion which was landing to the west of the th  The catastrophic losses suffered by this small Virginia community led to it being selected for the site of the National D  Day Memorial  The st Infantry Division s forces ran into similar fortifications on the eastern half of the beach  suffering massive casualties coming ashore  By   the landings were called off for lack of space on the beach  as the Americans on Omaha Beach were unable to overcome German fortifications guarding the beach exits  Lieutenant General Omar N Bradley  commander of the United States First Army  considered evacuating the survivors and landing the rest of the divisions elsewhere  However  by noon  elements of the American forces had been able to organize and advance off the beach  and the landings resumed  By nightfall  the division headquarters landed on the beach with about  percent of the division s total strength  and began organizing the push inland  On  June  a second wave of    reinforcements from the st and th divisions was sent ashore  By the end of D  Day     men from the two divisions had become casualties on Omaha Beach  Added to casualties at other beaches and air  drops made the total casualties for Operation Overlord    Americans and    British and Canadians  lighter numbers than expected,"[11, 1, 507, 21, 3293, 5, 1, 651, 1, 470, 3633, 1370, 13, 1, 5131, 2, 1, 822, 384, 58, 2, 1, 1560, 302, 5, 25, 3856, 168, 705, 3, 58, 2, 1, 79, 956, 3408, 29, 1560, 6638, 58, 2, 1, 1026, 8, 2246, 420, 760, 18, 604, 588, 168, 2079, 0, 3, 4067, 4, 1, 1986, 1, 1375, 2, 1, 79, 956, 126, 5, 546, 1, 651, 16, 1498, 120, 470, 269, 18, 291, 3584, 6, 245, 231, 672, 79, 956, 18, 1, 750, 142, 1945, 4, 0, 750, 7, 0, 14, 5957, 269, 11, 20, 2450, 9, 1, 79, 8, 0, 600, 2, 1, 651, 150, 13, 303, 2, 201, 245, 952, 0, 672, 23, 7, 1560, 5, 1, 154, 2, 1, 79, 1, 0, 2420, 805, 14, 26, 250, 750, 485, 158, 5, 20, 94, 1023, 10, 1, 383, 2, 1, 142, 274, 111, 1151, 1, 231, 956, 259, 8, 414, 967, 52, 417, 3584, 9, 1, 443, 303, 2, 1, 651, 1694, 2259, 1115, 1498, 4065, 14, 1, 4495, 21, 139, 168, 10, 943, 2, 679, 9, 1, 651, 11, 1, 1596, 9, 0, 651, 21, 638, 5, 6679, 291, 3584, 6643, 1, 651, 0, 1180, 216, 4720, 1267, 0, 1049, 2, 1, 96, 113, 28, 169, 319, 0, 1, 1908, 3, 1560, 1, 580, 2, 1, 2467, 3096, 83, 14, 4084, 595, 2, 1, 131, 414, 24, 43, 467, 5, 5053, 3, 1866, 168, 1, 651, 3, 1, 4495, 2459, 14, 0, 1, 259, 1788, 2450, 9, 1, 651, 13, 70, 788, 2, 1, 259, 8, 355, 1619, 3, 126, 7089, 1, 5779, 3911, 9, 323, 6, 75, 1574, 2, 3341, 18, 1, 231, 3, 79, 2467, 7, 426, 4065, 14, 1, 121, 2, 274, 111, 173, 18, 1, 38, 2467, 24, 372, 1115, 9, 0, 651, 452, 5, 1115, 16, 49, 6512, 3, 212, 0, 80, 1, 355, 1115, 10, 659, 0, 1596, 3, 148, 3, 0, 4857, 1440, 62, 1383]"
